,Batch size,Search space size,Migrating clones F1,Migration graph F1
970,1024,390982104858298.8,1.0,0.8571428571428572
971,1024,390982104858298.8,0.7142857142857143,0.8571428571428572
972,1024,390982104858298.8,0.8571428571428571,0.5714285714285714
973,1024,390982104858298.8,0.8,0.8571428571428572
974,1024,390982104858298.8,0.7142857142857143,0.8571428571428572
975,1024,47018498.4576,1.0,0.8333333333333334
976,1024,47018498.4576,1.0,0.8333333333333334
977,1024,47018498.4576,1.0,0.8333333333333334
978,1024,47018498.4576,1.0,0.8333333333333334
979,1024,47018498.4576,1.0,0.8333333333333334
980,1024,7836416.4096,1.0,0.7692307692307694
981,1024,7836416.4096,1.0,1.0
982,1024,7836416.4096,1.0,0.7692307692307694
983,1024,7836416.4096,1.0,1.0
984,1024,7836416.4096,1.0,0.7692307692307694
985,1024,7836416.4096,1.0,1.0
986,1024,7836416.4096,1.0,0.7692307692307694
987,1024,7836416.4096,1.0,1.0
988,1024,7836416.4096,1.0,0.7692307692307694
989,1024,7836416.4096,1.0,1.0
990,1024,23263051398.7207,0.8888888888888888,0.1111111111111111
991,1024,23263051398.7207,0.8888888888888888,0.4
992,1024,23263051398.7207,0.8888888888888888,0.1111111111111111
993,1024,23263051398.7207,0.8888888888888888,0.4
994,1024,23263051398.7207,0.8888888888888888,0.1111111111111111
995,1024,23263051398.7207,0.8888888888888888,0.4
996,1024,23263051398.7207,0.8888888888888888,0.1111111111111111
997,1024,23263051398.7207,0.8888888888888888,0.4
998,1024,23263051398.7207,0.8888888888888888,0.1111111111111111
999,1024,23263051398.7207,0.8888888888888888,0.4
1000,1024,5.233476330273605e+22,0.6153846153846154,0.8421052631578947
1001,1024,5.233476330273605e+22,1.0,0.823529411764706
1002,1024,5.233476330273605e+22,1.0,0.823529411764706
1003,1024,5.233476330273605e+22,1.0,0.3333333333333333
1004,1024,5.233476330273605e+22,1.0,0.823529411764706
1005,1024,115292150460684.7,1.0,1.0
1006,1024,115292150460684.7,1.0,0.875
1007,1024,115292150460684.7,1.0,0.875
1008,1024,115292150460684.7,1.0,0.7777777777777779
1009,1024,115292150460684.7,1.0,1.0
1010,1024,115292150460684.7,1.0,0.875
1011,1024,115292150460684.7,1.0,0.875
1012,1024,115292150460684.7,1.0,0.7777777777777779
1013,1024,115292150460684.7,1.0,1.0
1014,1024,115292150460684.7,1.0,0.875
1015,1024,115292150460684.7,1.0,0.875
1016,1024,115292150460684.7,0.8,0.7777777777777779
1017,1024,115292150460684.7,1.0,1.0
1018,1024,115292150460684.7,1.0,0.875
1019,1024,115292150460684.7,1.0,0.875
1020,1024,115292150460684.7,1.0,0.7777777777777779
1021,1024,115292150460684.7,1.0,1.0
1022,1024,115292150460684.7,1.0,0.875
1023,1024,115292150460684.7,1.0,0.875
1024,1024,115292150460684.7,1.0,0.7777777777777779
1025,1024,14411518807585.588,0.6666666666666666,0.8
1026,1024,14411518807585.588,0.8888888888888888,0.8
1027,1024,14411518807585.588,0.8888888888888888,0.13333333333333333
1028,1024,14411518807585.588,1.0,0.9473684210526315
1029,1024,14411518807585.588,0.5454545454545454,0.6666666666666666
1030,1024,14411518807585.588,0.8888888888888888,0.8
1031,1024,14411518807585.588,0.8888888888888888,0.13333333333333333
1032,1024,14411518807585.588,1.0,0.9473684210526315
1033,1024,14411518807585.588,0.6666666666666666,0.8
1034,1024,14411518807585.588,0.8888888888888888,0.8
1035,1024,14411518807585.588,0.8888888888888888,0.13333333333333333
1036,1024,14411518807585.588,1.0,0.9473684210526315
1037,1024,14411518807585.588,0.6666666666666666,0.6666666666666666
1038,1024,14411518807585.588,0.8888888888888888,0.8
1039,1024,14411518807585.588,0.8888888888888888,0.13333333333333333
1040,1024,14411518807585.588,1.0,0.8421052631578947
1041,1024,14411518807585.588,0.6666666666666666,0.6666666666666666
1042,1024,14411518807585.588,0.8888888888888888,0.8
1043,1024,14411518807585.588,0.8888888888888888,0.13333333333333333
1044,1024,14411518807585.588,1.0,0.8421052631578947
1045,1024,1667718169966.657,1.0,0.6666666666666666
1046,1024,1667718169966.657,1.0,0.6666666666666666
1047,1024,1667718169966.657,1.0,0.6666666666666666
1048,1024,1667718169966.657,1.0,0.6666666666666666
1049,1024,1667718169966.657,1.0,0.6666666666666666
1050,1024,6.461081889226673e+20,1.0,0.8888888888888888
1051,1024,6.461081889226673e+20,1.0,0.8888888888888888
1052,1024,6.461081889226673e+20,1.0,0.8888888888888888
1053,1024,6.461081889226673e+20,1.0,0.8888888888888888
1054,1024,6.461081889226673e+20,1.0,0.8888888888888888
1055,1024,5.814973700304006e+21,1.0,0.823529411764706
1056,1024,5.814973700304006e+21,0.6666666666666666,0.8148148148148148
1057,1024,5.814973700304006e+21,0.7142857142857143,0.38095238095238093
1058,1024,5.814973700304006e+21,1.0,0.823529411764706
1059,1024,5.814973700304006e+21,0.6666666666666666,0.8148148148148148
1060,1024,5.814973700304006e+21,0.7142857142857143,0.38095238095238093
1061,1024,5.814973700304006e+21,1.0,0.823529411764706
1062,1024,5.814973700304006e+21,0.588235294117647,0.8148148148148148
1063,1024,5.814973700304006e+21,0.7142857142857143,0.38095238095238093
1064,1024,5.814973700304006e+21,1.0,0.823529411764706
1065,1024,5.814973700304006e+21,0.9090909090909091,0.8888888888888888
1066,1024,5.814973700304006e+21,0.7142857142857143,0.38095238095238093
1067,1024,5.814973700304006e+21,1.0,0.823529411764706
1068,1024,5.814973700304006e+21,0.8,0.7857142857142856
1069,1024,5.814973700304006e+21,0.7142857142857143,0.38095238095238093
1070,1024,135085171767299.2,1.0,1.0
1071,1024,135085171767299.2,1.0,1.0
1072,1024,135085171767299.2,1.0,1.0
1073,1024,135085171767299.2,1.0,1.0
1074,1024,135085171767299.2,1.0,1.0
1075,1024,225179981368.5248,1.0,0.9333333333333333
1076,1024,225179981368.5248,1.0,0.9333333333333333
1077,1024,225179981368.5248,1.0,0.9333333333333333
1078,1024,225179981368.5248,1.0,0.9333333333333333
1079,1024,225179981368.5248,1.0,0.9333333333333333
1080,1024,2287679245.4961,1.0,0.47058823529411764
1081,1024,2287679245.4961,1.0,0.47058823529411764
1082,1024,2287679245.4961,1.0,0.47058823529411764
1083,1024,2287679245.4961,1.0,0.47058823529411764
1084,1024,2287679245.4961,1.0,0.47058823529411764
1085,1024,922337203685477.6,1.0,0.34782608695652173
1086,1024,922337203685477.6,1.0,0.9565217391304348
1087,1024,922337203685477.6,0.9090909090909091,0.7499999999999999
1088,1024,922337203685477.6,1.0,0.34782608695652173
1089,1024,922337203685477.6,1.0,0.9565217391304348
1090,1024,922337203685477.6,0.9090909090909091,0.625
1091,1024,922337203685477.6,1.0,0.34782608695652173
1092,1024,922337203685477.6,1.0,0.6086956521739131
1093,1024,922337203685477.6,0.9090909090909091,0.823529411764706
1094,1024,922337203685477.6,1.0,0.34782608695652173
1095,1024,922337203685477.6,1.0,0.9565217391304348
1096,1024,922337203685477.6,0.9090909090909091,0.7499999999999999
1097,1024,922337203685477.6,1.0,0.34782608695652173
1098,1024,922337203685477.6,1.0,0.9565217391304348
1099,1024,922337203685477.6,0.9090909090909091,0.7499999999999999
1100,1024,5.902958103587057e+16,0.8571428571428572,0.8571428571428572
1101,1024,5.902958103587057e+16,0.8571428571428572,0.8571428571428572
1102,1024,5.902958103587057e+16,0.8571428571428572,0.8571428571428572
1103,1024,5.902958103587057e+16,0.8571428571428572,0.8571428571428572
1104,1024,5.902958103587057e+16,0.8571428571428572,0.8571428571428572
1105,1024,8.8629381196525e+17,0.8888888888888888,0.8999999999999999
1106,1024,8.8629381196525e+17,0.8888888888888888,0.8999999999999999
1107,1024,8.8629381196525e+17,0.8888888888888888,0.8999999999999999
1108,1024,8.8629381196525e+17,0.8888888888888888,0.8999999999999999
1109,1024,8.8629381196525e+17,0.8888888888888888,0.8999999999999999
1110,1024,4.7223664828696454e+17,1.0,0.631578947368421
1111,1024,4.7223664828696454e+17,1.0,0.5263157894736842
1112,1024,4.7223664828696454e+17,1.0,0.5263157894736842
1113,1024,4.7223664828696454e+17,1.0,0.5263157894736842
1114,1024,4.7223664828696454e+17,1.0,0.5263157894736842
1115,1024,1801439850948.1985,1.0,0.42105263157894735
1116,1024,1801439850948.1985,0.9230769230769229,0.6666666666666666
1117,1024,1801439850948.1985,1.0,1.0
1118,1024,1801439850948.1985,0.8,0.7619047619047619
1119,1024,1801439850948.1985,0.6153846153846154,0.6666666666666666
1120,1024,1801439850948.1985,0.9230769230769229,0.6666666666666666
1121,1024,1801439850948.1985,1.0,1.0
1122,1024,1801439850948.1985,0.8,0.7619047619047619
1123,1024,1801439850948.1985,1.0,0.3
1124,1024,1801439850948.1985,0.9230769230769229,0.5555555555555556
1125,1024,1801439850948.1985,1.0,1.0
1126,1024,1801439850948.1985,0.8,0.7619047619047619
1127,1024,1801439850948.1985,1.0,0.42105263157894735
1128,1024,1801439850948.1985,0.9230769230769229,0.5555555555555556
1129,1024,1801439850948.1985,1.0,1.0
1130,1024,1801439850948.1985,0.8,0.7619047619047619
1131,1024,1801439850948.1985,0.9090909090909091,0.8421052631578947
1132,1024,1801439850948.1985,0.9230769230769229,0.5555555555555556
1133,1024,1801439850948.1985,1.0,1.0
1134,1024,1801439850948.1985,0.8,0.7619047619047619
1135,1024,9.847709021836112e+16,0.8571428571428571,0.5714285714285714
1136,1024,9.847709021836112e+16,0.8571428571428571,0.5714285714285714
1137,1024,9.847709021836112e+16,0.8571428571428571,0.5714285714285714
1138,1024,9.847709021836112e+16,0.5714285714285714,0.6666666666666666
1139,1024,9.847709021836112e+16,0.8571428571428571,0.5714285714285714
1140,1024,1e+24,1.0,0.2
1141,1024,1e+24,0.875,0.6666666666666666
1142,1024,1e+24,1.0,0.2
1143,1024,1e+24,0.875,0.6666666666666666
1144,1024,1e+24,1.0,0.2
1145,1024,1e+24,0.875,0.6666666666666666
1146,1024,1e+24,1.0,0.2
1147,1024,1e+24,0.875,0.6666666666666666
1148,1024,1e+24,1.0,0.2
1149,1024,1e+24,0.875,0.6666666666666666
1150,1024,7378697629483821.0,1.0,0.8888888888888888
1151,1024,7378697629483821.0,0.6666666666666666,0.8888888888888888
1152,1024,7378697629483821.0,1.0,0.8888888888888888
1153,1024,7378697629483821.0,0.6666666666666666,0.8888888888888888
1154,1024,7378697629483821.0,1.0,0.8888888888888888
1155,1024,7378697629483821.0,0.6666666666666666,0.8888888888888888
1156,1024,7378697629483821.0,1.0,0.8888888888888888
1157,1024,7378697629483821.0,0.6666666666666666,0.8888888888888888
1158,1024,7378697629483821.0,1.0,0.8888888888888888
1159,1024,7378697629483821.0,0.6666666666666666,0.8888888888888888
1160,1024,3.022314549036573e+19,1.0,1.0
1161,1024,3.022314549036573e+19,1.0,1.0
1162,1024,3.022314549036573e+19,1.0,1.0
1163,1024,3.022314549036573e+19,1.0,1.0
1164,1024,3.022314549036573e+19,1.0,1.0
1165,1024,28147497671.0656,0.8571428571428572,0.8571428571428572
1166,1024,28147497671.0656,0.8571428571428572,0.8571428571428572
1167,1024,28147497671.0656,0.8571428571428572,0.8571428571428572
1168,1024,28147497671.0656,0.8571428571428572,0.8571428571428572
1169,1024,28147497671.0656,0.8571428571428572,0.8571428571428572
1170,1024,3.7778931862957164e+18,0.8,0.9473684210526315
1171,1024,3.7778931862957164e+18,0.9090909090909091,0.6363636363636364
1172,1024,3.7778931862957164e+18,0.8,0.9473684210526315
1173,1024,3.7778931862957164e+18,0.9090909090909091,0.6363636363636364
1174,1024,3.7778931862957164e+18,0.8,0.9473684210526315
1175,1024,3.7778931862957164e+18,0.9090909090909091,0.6363636363636364
1176,1024,3.7778931862957164e+18,0.9090909090909091,0.9473684210526315
1177,1024,3.7778931862957164e+18,0.9090909090909091,0.6363636363636364
1178,1024,3.7778931862957164e+18,0.8,0.9473684210526315
1179,1024,3.7778931862957164e+18,0.9090909090909091,0.6363636363636364
1180,1024,1.9342813113834068e+21,1.0,0.5
1181,1024,1.9342813113834068e+21,0.8571428571428572,0.5263157894736842
1182,1024,1.9342813113834068e+21,1.0,0.5
1183,1024,1.9342813113834068e+21,0.8571428571428572,0.5263157894736842
1184,1024,1.9342813113834068e+21,1.0,0.5
1185,1024,1.9342813113834068e+21,0.8571428571428572,0.5263157894736842
1186,1024,1.9342813113834068e+21,1.0,0.5
1187,1024,1.9342813113834068e+21,0.8571428571428572,0.5263157894736842
1188,1024,1.9342813113834068e+21,1.0,0.5
1189,1024,1.9342813113834068e+21,0.8571428571428572,0.5263157894736842
1190,1024,1.0941898913151236e+16,1.0,0.47619047619047616
1191,1024,1.0941898913151236e+16,1.0,0.47619047619047616
1192,1024,1.0941898913151236e+16,1.0,0.47619047619047616
1193,1024,1.0941898913151236e+16,1.0,0.6666666666666666
1194,1024,1.0941898913151236e+16,1.0,0.6666666666666666
1195,1024,1.4420993610649923e+25,1.0,0.9600000000000002
1196,1024,1.4420993610649923e+25,1.0,0.9600000000000002
1197,1024,1.4420993610649923e+25,1.0,0.9600000000000002
1198,1024,1.4420993610649923e+25,1.0,0.9600000000000002
1199,1024,1.4420993610649923e+25,1.0,0.9600000000000002
